Date,Open,High,Low,Close,Volume
2019-12-13,66.872,67.818,66.741,67.782,135717681
2019-12-12,65.967,67.141,65.852,66.872,139794292
2019-12-11,66.219,66.783,66.142,66.703,80065458
2019-12-10,66.167,66.53,65.49,66.137,91874265
2019-12-09,66.513,66.711,65.26,65.752,130642757
2019-12-06,65.892,66.758,65.848,66.688,107767328
2019-12-05,64.983,65.497,64.722,65.422,75754160
2019-12-04,64.311,64.865,64.216,64.478,68240361
2019-12-03,63.633,63.935,63.132,63.915,119254566
2019-12-02,65.84,66.08,64.899,65.073,96181979
2019-11-29,65.672,66.021,65.5,65.835,47309915
2019-11-27,65.422,66.017,65.357,65.981,66124874
2019-11-26,65.758,65.812,64.665,65.105,106904248
2019-11-25,64.718,65.633,64.67,65.616,85367570
2019-11-22,64.688,64.833,64.255,64.485,66295395
2019-11-21,64.958,65.035,64.338,64.542,123198326
2019-11-20,65.412,65.544,64.146,64.836,108020744
2019-11-19,65.997,66.021,65.377,65.597,77411435
2019-11-18,65.474,65.88,65.09,65.798,88092972
2019-11-15,64.956,65.47,64.791,65.464,101865637
2019-11-14,64.974,65.253,64.565,64.7,90912885
2019-11-13,64.325,65.227,64.311,65.15,104804361
2019-11-12,64.43,64.738,64.275,64.53,88686985
2019-11-11,63.63,64.658,63.626,64.59,83248315
2019-11-08,63.725,64.156,63.272,64.082,71122984
2019-11-07,63.738,64.134,63.584,63.91,96350586
2019-11-06,63.062,63.24,62.716,63.178,77222546
2019-11-05,63.13,63.414,62.951,63.15,81327954
2019-11-04,63.2,63.328,62.722,63.242,105120474
2019-11-01,61.287,62.856,61.195,62.829,153830627
2019-10-31,60.726,61.197,58.273,61.097,141653220
2019-10-30,60.114,60.246,59.242,59.747,126751155
2019-10-29,61.147,61.338,59.579,59.755,145396433
2019-10-28,60.77,61.217,60.597,61.167,98301715
2019-10-25,59.722,60.6,59.652,60.562,74792498
2019-10-24,60.051,60.124,59.389,59.827,72947895
2019-10-23,59.463,59.742,59.244,59.727,81157426
2019-10-22,59.23,59.489,58.851,58.936,92360265
2019-10-21,58.337,59.187,58.288,59.067,91071531
2019-10-18,57.617,58.351,57.544,58.063,99254171
2019-10-17,57.742,57.999,57.351,57.786,70328392
2019-10-16,57.315,57.776,57.272,57.564,78527778
2019-10-15,58.059,58.369,57.689,57.796,93811721
2019-10-14,57.694,58.485,57.637,57.929,99402043
2019-10-11,57.211,58.367,57.057,58.013,170967504
2019-10-10,55.98,56.598,55.824,56.512,117925800
2019-10-09,55.757,55.946,55.418,55.757,77480283
2019-10-08,55.463,56.013,55.096,55.114,119227555
2019-10-07,55.574,56.472,55.468,55.764,125768872
2019-10-04,55.418,55.87,54.987,55.751,141510848
2019-10-03,53.647,54.273,52.838,54.238,123584117
2019-10-02,54.783,54.912,53.526,53.775,145630105
2019-10-01,55.281,56.053,55.064,55.161,147339796
2019-09-30,54.258,55.158,54.231,55.007,107158849
2019-09-27,54.168,54.273,53.366,53.743,103261107
2019-09-26,54.033,54.268,53.743,54.005,77720051
2019-09-25,53.676,54.402,53.33,54.29,91533753
2019-09-24,54.29,54.64,53.343,53.466,127988288
2019-09-23,53.773,53.993,53.458,53.717,79069118
2019-09-20,54.372,54.658,53.413,53.478,236059766
2019-09-19,54.526,54.956,54.125,54.273,90340248
2019-09-18,54.297,54.73,53.893,54.71,104408517
2019-09-17,54.023,54.238,53.814,54.208,74862418
2019-09-16,53.478,54.065,53.436,54.008,86147570
2019-09-13,54.033,54.231,53.3,53.725,161900388
2019-09-12,55.213,55.611,54.733,54.79,131214236
2019-09-11,53.56,54.945,53.478,54.915,180329900
2019-09-10,52.527,53.241,51.997,53.221,129387150
2019-09-09,52.765,53.157,51.838,52.599,111193067
2019-09-06,52.572,52.662,52.193,52.378,78835594
2019-09-05,52.069,52.552,51.948,52.384,97502632
2019-09-04,51.183,51.452,50.919,51.379,78243283
2019-09-03,50.7,50.834,50.16,50.518,81674641
2019-08-30,51.615,51.683,50.889,51.27,86165564
2019-08-29,51.21,51.412,50.758,51.335,85534839
2019-08-28,50.13,50.522,49.935,50.475,64973159
2019-08-27,51.05,51.223,49.987,50.145,105443728
2019-08-26,50.558,50.887,50.361,50.715,106130955
2019-08-23,51.439,52.081,49.368,49.768,190888365
2019-08-22,52.361,52.664,51.758,52.18,90665740
2019-08-21,52.312,52.475,51.969,52.226,87803112
2019-08-20,51.79,52.401,51.653,51.663,109605661
2019-08-19,51.726,52.248,51.585,51.661,99477081
2019-08-16,50.175,50.879,50.065,50.718,117317664
2019-08-15,49.97,50.383,49.036,49.55,113530011
2019-08-14,49.895,50.702,49.756,49.796,148806711
2019-08-13,49.372,52.101,49.325,51.325,193563180
2019-08-12,49.023,49.626,48.913,49.239,91537348
2019-08-09,49.44,49.798,48.945,49.365,100241855
2019-08-08,48.982,49.798,48.79,49.774,110389917
2019-08-07,47.812,48.827,47.424,48.703,136362771
2019-08-06,48.031,48.461,47.476,48.2,146418550
2019-08-05,48.441,48.606,47.119,47.306,214133933
2019-08-02,50.289,50.505,49.335,49.917,167006509
2019-08-01,52.336,53.346,50.582,50.996,220775233
2019-07-31,52.953,54.165,51.696,52.124,283158041
2019-07-30,51.077,51.422,50.725,51.083,138697786
2019-07-29,51.004,51.539,50.998,51.305,88580736
2019-07-26,50.765,51.317,50.682,50.827,72009635
2019-07-25,51.11,51.197,50.58,50.652,56849406
2019-07-24,50.809,51.175,50.69,51.055,61271640
2019-07-23,51.004,51.115,50.72,51.097,75019101
2019-07-22,49.828,50.705,49.818,50.702,91051552
2019-07-19,50.352,50.522,49.512,49.57,85539624
2019-07-18,49.913,50.373,49.84,50.32,75946665
2019-07-17,49.925,50.185,49.734,49.754,57658195
2019-07-16,50.06,50.43,49.791,50.037,68935922
2019-07-15,49.935,50.371,49.913,50.212,69265360
2019-07-12,49.535,49.913,49.472,49.741,71912930
2019-07-11,49.744,50.01,49.355,49.365,82525547
2019-07-10,49.39,49.847,49.318,49.724,73146926
2019-07-09,48.743,49.305,48.646,49.239,84103867
2019-07-08,49.131,49.278,48.546,48.937,103560844
2019-07-05,49.754,50.18,49.643,49.97,70565451
2019-07-03,49.736,50.023,49.595,50.015,46437519
2019-07-02,49.28,49.698,49.268,49.604,69215484
2019-07-01,49.708,50.035,49.091,49.315,111645534
2019-06-28,48.614,48.815,48.212,48.425,127151493
2019-06-27,49.002,49.32,48.83,48.87,85418693
2019-06-26,48.387,49.176,48.288,48.885,106539849
2019-06-25,48.551,48.757,47.782,47.851,86116011
2019-06-24,48.578,48.972,48.486,48.588,74468206
2019-06-21,48.644,49.141,48.481,48.638,195364536
2019-06-20,49.021,49.081,48.451,48.807,87929257
2019-06-19,48.855,48.905,48.278,48.412,86336306
2019-06-18,47.971,49.002,47.762,48.556,108515918
2019-06-17,47.197,47.7,47.019,47.441,59953882
2019-06-14,46.869,47.364,46.56,47.159,76679530
2019-06-13,47.635,48.15,47.368,47.504,88585793
2019-06-12,47.456,47.951,47.316,47.511,74602133
2019-06-11,47.674,47.959,47.368,47.662,110076680
2019-06-10,46.933,47.802,46.886,47.119,107166552
2019-06-07,45.631,46.959,45.454,46.522,125409382
2019-06-06,44.795,45.38,44.568,45.317,92066697
2019-06-05,45.088,45.262,44.319,44.665,121686192
2019-06-04,42.929,44.001,42.701,43.953,126568345
2019-06-03,42.968,43.531,41.66,42.399,165101722
2019-05-31,43.119,43.548,42.818,42.837,110529118
2019-05-30,43.538,43.853,43.226,43.626,86721219
2019-05-29,43.166,43.883,43.064,43.4,116404623
2019-05-28,43.775,44.19,43.528,43.608,114226195
2019-05-24,44.092,44.566,43.702,43.788,96923674
2019-05-23,43.993,44.177,43.505,43.958,149299726
2019-05-22,45.183,45.44,44.667,44.719,121584548
2019-05-21,45.317,46.002,45.193,45.654,115929228
2019-05-20,44.904,45.105,44.112,44.797,157811284
2019-05-17,45.736,46.709,45.693,46.244,134379265
2019-05-16,46.462,47.095,46.206,46.504,135001624
2019-05-15,45.572,46.919,45.516,46.713,108490221
2019-05-14,45.608,46.41,45.364,46.164,149299485
2019-05-13,45.929,46.355,44.737,45.442,234723200
2019-05-10,48.304,48.656,47.167,48.245,168423050
2019-05-09,48.843,49.156,47.936,48.923,143223488
2019-05-08,49.211,50.05,49.173,49.452,108066056
2019-05-07,50.183,50.552,48.945,49.445,159040209
2019-05-06,49.794,50.901,49.601,50.811,133108029
2019-05-03,51.402,51.632,51.243,51.611,85717525
2019-05-02,51.147,51.828,50.73,50.978,131274936
2019-05-01,51.155,52.48,50.996,51.313,265974412
2019-04-30,49.492,49.578,48.531,48.91,190924088
2019-04-29,49.821,50.204,49.686,49.87,91101801
2019-04-26,49.94,49.965,49.262,49.796,76513778
2019-04-25,50.412,50.638,49.995,50.035,76079304
2019-04-24,50.538,50.811,50.462,50.49,71965844
2019-04-23,49.828,50.635,49.696,50.568,95689870
2019-04-22,49.438,49.95,49.318,49.85,79756815
2019-04-18,49.508,49.758,49.362,49.686,99270703
2019-04-17,48.636,49.572,48.407,49.51,118599109
2019-04-16,48.616,49.079,48.395,48.566,105427468
2019-04-15,48.399,48.713,48.262,48.561,71949581
2019-04-12,48.554,48.785,47.824,48.471,113896830
2019-04-11,48.953,48.988,48.367,48.491,85752107
2019-04-10,48.425,48.927,48.304,48.897,89011714
2019-04-09,48.825,49.442,48.561,48.626,146750387
2019-04-08,47.876,48.807,47.856,48.775,106187757
2019-04-05,47.883,48.039,47.754,48.016,76011355
2019-04-04,47.476,47.863,47.077,47.694,78422295
2019-04-03,47.105,47.896,47.079,47.613,95479969
2019-04-02,46.574,47.396,46.564,47.291,93403541
2019-04-01,46.709,46.719,45.917,46.612,114312423
2019-03-29,46.267,46.325,45.957,46.296,96678524
2019-03-28,46.059,46.204,45.706,46.002,85257941
2019-03-27,46.009,46.25,45.47,45.939,122462516
2019-03-26,46.716,47.012,44.986,45.529,204322294
2019-03-25,46.679,46.793,45.482,46.007,179889040
2019-03-22,47.61,48.182,46.497,46.564,173990725
2019-03-21,46.312,47.853,46.263,47.547,209383934
2019-03-20,45.392,46.188,45.023,45.862,127331750
2019-03-19,45.909,46.067,45.314,45.464,129839137
2019-03-18,45.284,45.919,45.282,45.827,107575071
2019-03-15,45.053,45.656,44.785,45.364,160185771
2019-03-14,44.822,44.872,44.496,44.782,96742315
2019-03-13,44.418,44.679,44.1,44.289,127320639
2019-03-12,43.873,44.523,43.716,44.097,133208432
2019-03-11,42.775,43.654,42.741,43.604,131335289
2019-03-08,41.514,42.185,41.314,42.145,98464884
2019-03-07,42.374,42.516,41.929,42.046,101734887
2019-03-06,42.571,42.775,42.392,42.534,85381118
2019-03-05,42.887,42.9,42.539,42.785,80978940
2019-03-04,42.824,43.326,42.399,42.864,112565610
2019-03-01,42.476,42.691,42.139,42.645,106206104
2019-02-28,42.486,42.631,42.147,42.205,115762574
2019-02-27,42.219,42.653,42.103,42.621,114203400
2019-02-26,42.337,42.728,42.209,42.489,70035884
2019-02-25,42.446,42.87,42.394,42.464,89742297
2019-02-22,41.819,42.167,41.769,42.159,77597137
2019-02-21,41.874,42.013,41.51,41.692,70772175
2019-02-20,41.722,42.247,41.675,41.931,107142339
2019-02-19,41.366,41.784,41.312,41.66,77841957
2019-02-15,41.738,41.849,41.376,41.54,101039213
2019-02-14,41.366,41.742,41.284,41.63,89587991
2019-02-13,41.771,42.04,41.418,41.48,92273223
2019-02-12,41.46,41.678,41.364,41.651,91425132
2019-02-11,41.69,41.728,41.252,41.296,86132102
2019-02-08,41.187,41.6,41.047,41.537,97728870
2019-02-07,41.839,42.217,41.342,41.487,130788748
2019-02-06,42.382,42.608,41.951,42.287,116358679
2019-02-05,41.954,42.489,41.827,42.272,148753477
2019-02-04,40.629,41.658,40.6,41.564,129774683
2019-02-01,40.522,41.01,40.272,40.412,134606101
2019-01-31,40.316,41.015,39.937,40.395,167864028
2019-01-30,39.622,40.325,38.891,40.103,251797300
2019-01-29,37.92,38.376,37.399,37.542,171356448
2019-01-28,37.811,37.94,37.29,37.932,107921998
2019-01-25,37.739,38.376,37.452,38.289,138231052
2019-01-24,37.399,37.492,36.827,37.059,104829597
2019-01-23,37.409,37.655,36.817,37.352,95307416
2019-01-22,37.958,38.034,37.042,37.204,125235595
2019-01-18,38.224,38.317,37.853,38.057,139068028
2019-01-17,37.422,38.264,37.194,37.826,122875390
2019-01-16,37.155,37.831,37.135,37.606,125959703
2019-01-15,36.472,37.224,36.42,37.152,118298287
2019-01-14,36.609,36.709,36.214,36.407,133662725
2019-01-11,37.105,37.3,36.769,36.961,111346809
2019-01-10,37.012,37.364,36.611,37.325,147431003
2019-01-09,36.714,37.504,36.315,37.206,185826675
2019-01-08,36.299,36.847,36.045,36.583,169041086
2019-01-07,36.087,36.119,35.409,35.899,225706812
2019-01-04,35.077,36.053,34.9,35.981,241485115
2019-01-03,34.944,35.363,34.462,34.509,376243613
2019-01-02,37.594,38.55,37.429,38.326,152618873
2018-12-31,38.47,38.677,37.972,38.284,144228608
2018-12-28,38.224,38.467,37.509,37.915,174257972
2018-12-27,37.821,38.044,36.424,37.895,218864050
2018-12-26,35.991,38.157,35.609,38.144,241384059
2018-12-24,35.955,36.779,35.577,35.636,153152446
2018-12-21,38.067,38.384,36.315,36.58,394506042
2018-12-20,38.933,39.342,37.694,38.059,266891104
2018-12-19,40.29,40.637,38.61,39.045,202094938
2018-12-18,40.135,40.657,39.895,40.306,139440902
2018-12-17,40.153,40.857,39.496,39.787,182484369
2018-12-14,41.015,41.035,40.111,40.161,167715946
2018-12-13,41.379,41.881,41.147,41.49,131432100
2018-12-12,41.356,41.722,41.02,41.04,146800597
2018-12-11,41.66,41.692,40.532,40.927,194819811
2018-12-10,40.046,41.279,39.641,41.16,255572477
2018-12-07,42.108,42.342,40.845,40.892,174217624
2018-12-06,41.685,42.414,41.362,42.399,177583088
2018-12-04,43.915,44.266,42.783,42.887,170355365
2018-12-03,44.767,44.884,43.981,44.855,168104464
2018-11-30,43.753,43.763,42.965,43.34,162886164
2018-11-29,44.328,44.36,43.127,43.574,172109462
2018-11-28,42.894,44.001,42.452,43.913,189796514
2018-11-27,41.624,42.412,41.472,42.287,170532932
2018-11-26,42.287,42.456,41.322,42.374,185412324
2018-11-23,42.454,42.862,41.767,41.811,97340437
2018-11-21,43.618,43.748,42.852,42.907,128244485
2018-11-20,43.29,44.045,42.593,42.953,279467782
2018-11-19,46.114,46.283,44.896,45.108,172731155
2018-11-16,46.234,47.321,45.985,46.968,152159516
2018-11-15,45.72,46.59,45.36,46.45,191511680
2018-11-14,47.059,47.199,45.125,45.334,250524823
2018-11-13,46.504,47.856,46.46,46.654,193176883
2018-11-12,48.297,48.504,47.032,47.125,210699256
2018-11-09,49.883,49.997,49.083,49.626,141600955
2018-11-08,50.96,50.994,50.18,50.598,104504438
2018-11-07,49.814,50.801,49.37,50.775,138202883
2018-11-06,48.835,49.512,48.783,49.28,131828889
2018-11-05,49.412,49.432,47.931,48.757,273572608
2018-11-02,50.68,51.671,49.684,50.183,377624437
2018-11-01,52.977,53.775,52.437,53.743,241153871
2018-10-31,52.455,53.316,52.394,52.933,158605980
2018-10-30,51.067,52.039,50.61,51.588,151581207
2018-10-29,53.011,53.131,49.843,51.333,189933549
2018-10-26,52.216,53.251,51.434,52.315,195403271
2018-10-25,52.652,53.543,52.423,53.157,123447209
2018-10-24,53.834,54.235,51.885,52.019,169216791
2018-10-23,52.198,53.991,51.925,53.865,160296750
2018-10-22,53.154,54.018,52.953,53.363,119049101
2018-10-19,52.735,53.513,52.584,53.041,136773456
2018-10-18,52.686,53.141,51.514,52.246,134716767
2018-10-17,53.76,53.844,53.049,53.498,94626221
2018-10-16,52.951,53.928,52.425,53.725,120669437
2018-10-15,53.49,53.652,52.546,52.569,127314225
2018-10-12,53.308,53.903,52.445,53.715,166788383
2018-10-11,51.88,53.086,51.353,51.862,219657994
2018-10-10,54.528,54.74,52.253,52.328,173621950
2018-10-09,54.088,54.964,53.745,54.868,111188649
2018-10-08,53.74,54.368,53.254,54.121,122653974
2018-10-05,55.134,55.245,53.346,54.251,138848024
2018-10-04,55.814,56.196,54.836,55.142,132486815
2018-10-03,55.638,56.466,55.574,56.127,118481464
2018-10-02,54.958,55.625,54.81,55.451,102493776
2018-10-01,55.132,55.484,54.74,54.961,97584263
2018-09-28,54.365,54.618,54.183,54.596,94808009
2018-09-27,54.133,54.763,54.063,54.405,124792918
2018-09-26,53.45,54.115,53.147,53.308,99171626
2018-09-25,53.144,53.888,53.134,53.735,101527106
2018-09-24,52.44,53.513,52.396,53.398,114506105
2018-09-21,53.396,53.538,52.552,52.639,397959702
2018-09-20,53.264,53.755,53.001,53.211,110021669
2018-09-19,52.845,53.115,52.069,52.813,112151246
2018-09-18,52.672,53.656,52.515,52.781,130542276
2018-09-17,53.725,53.918,52.546,52.692,153793912
2018-09-14,54.598,54.86,53.814,54.138,132310211
2018-09-13,54.058,55.231,53.826,54.756,172446944
2018-09-12,54.402,54.418,53.167,53.468,203757042
2018-09-11,52.723,54.253,52.378,54.141,147814666
2018-09-10,53.438,53.656,52.356,52.803,163392069
2018-09-07,53.656,54.506,53.378,53.523,155549864
2018-09-06,54.71,54.984,53.523,53.955,141781712
2018-09-05,55.383,55.547,54.439,54.868,137824661
2018-09-04,55.245,55.425,54.81,55.233,113252329
2018-08-31,54.78,55.353,54.653,55.052,179202180
2018-08-30,53.991,55.208,53.785,54.422,201752021
2018-08-29,53.241,54.051,53.063,53.925,112692784
2018-08-28,52.967,53.336,52.948,53.134,94177052
2018-08-27,52.52,52.905,52.321,52.706,84866964
2018-08-24,52.388,52.46,52.024,52.28,76395778
2018-08-23,51.912,52.497,51.9,52.114,78078088
2018-08-22,51.78,52.328,51.716,52.009,78635900
2018-08-21,52.435,52.53,51.76,52.007,108164983
2018-08-20,52.745,53.009,52.024,52.107,125233139
2018-08-17,51.621,52.709,51.554,52.619,146483052
2018-08-16,51.213,51.709,51.145,51.591,117842910
2018-08-15,50.598,50.968,50.386,50.847,119113110
2018-08-14,50.824,50.924,50.369,50.73,85788581
2018-08-13,50.234,51.018,50.234,50.51,107053248
2018-08-10,50.153,50.568,49.983,50.194,101762053
2018-08-09,49.955,50.555,49.935,50.342,97477653
2018-08-08,49.659,50.085,49.29,49.947,93464712
2018-08-07,50.448,50.488,49.83,49.913,106169408
2018-08-06,50.13,50.43,49.903,50.389,105497224
2018-08-03,49.893,50.308,49.522,50.127,138782848
2018-08-02,48.342,50.222,48.288,49.983,258932157
2018-08-01,47.993,48.624,47.55,48.566,281884785
2018-07-31,45.862,46.304,45.629,45.859,163370040
2018-07-30,46.25,46.316,45.565,45.768,87257576
2018-07-27,46.992,47.042,45.815,46.032,99682354
2018-07-26,46.903,47.229,46.662,46.809,79151651
2018-07-25,46.527,46.959,46.371,46.951,69817912
2018-07-24,46.374,46.673,46.285,46.512,77582951
2018-07-23,45.957,46.263,45.683,46.184,66344463
2018-07-20,46.221,46.371,45.832,46.141,85915310
2018-07-19,45.716,46.4,45.716,46.246,84175557
2018-07-18,46.221,46.226,45.773,45.887,68020843
2018-07-17,45.73,46.244,45.595,46.144,64457198
2018-07-16,46.161,46.424,45.892,46.015,62418186
2018-07-13,46.057,46.236,46.012,46.114,51948208
2018-07-12,45.676,46.134,45.622,46.045,74857829
2018-07-11,45.43,45.738,45.215,45.277,78137180
2018-07-10,45.965,46.101,45.835,45.875,66136099
2018-07-09,45.668,45.957,45.62,45.932,81975946
2018-07-06,44.689,45.417,44.636,45.3,72551306
2018-07-05,44.649,44.925,44.41,44.685,68895799
2018-07-03,45.26,45.294,44.233,44.323,57902493
2018-07-02,44.3,45.143,44.206,45.113,73572430
2018-06-29,44.896,45.115,44.084,44.613,94345097
2018-06-28,44.366,44.877,44.295,44.709,72053338
2018-06-27,44.643,45.138,44.35,44.38,104916087
2018-06-26,44.104,44.953,43.995,44.448,101944664
2018-06-25,44.201,44.568,43.554,43.903,131379272
2018-06-22,44.857,44.865,44.513,44.568,112862458
2018-06-21,45.131,45.394,44.573,44.699,106686051
2018-06-20,44.91,45.118,44.762,44.945,85594399
2018-06-19,44.62,44.905,44.213,44.752,139326647
2018-06-18,45.277,45.6,45.118,45.49,76699016
2018-06-15,45.798,45.829,45.372,45.513,256090511
2018-06-14,46.168,46.174,45.845,45.987,89666397
2018-06-13,46.368,46.482,45.897,45.962,89783907
2018-06-12,46.128,46.414,46.072,46.335,70169177
2018-06-11,46.118,46.265,45.842,46.088,75967052
2018-06-08,46.077,46.273,45.736,46.204,110606712
2018-06-07,46.791,46.806,46.348,46.624,88575575
2018-06-06,46.666,46.776,46.255,46.751,86859597
2018-06-05,46.527,46.741,46.355,46.587,89483372
2018-06-04,46.188,46.614,46.118,46.234,108985897
2018-06-01,45.304,45.855,45.25,45.849,97269698
2018-05-31,45.123,45.364,44.862,45.035,114033997
2018-05-30,45.242,45.307,45.013,45.188,77552444
2018-05-29,45.213,45.492,45.035,45.282,93417361
2018-05-25,45.364,45.706,45.224,45.45,72450548
2018-05-24,45.496,45.513,44.877,45.344,96404432
2018-05-23,44.91,45.43,44.769,45.397,83228122
2018-05-22,45.402,45.523,45.013,45.108,63238058
2018-05-21,45.307,45.612,45.045,45.221,76350143
2018-05-18,45.115,45.262,44.859,44.901,75922524
2018-05-17,45.307,45.531,44.913,45.065,71757895
2018-05-16,44.845,45.422,44.827,45.352,79596035
2018-05-15,45.013,45.085,44.613,44.93,98318012
2018-05-14,45.553,45.676,45.274,45.344,86217093
2018-05-11,45.666,45.805,45.178,45.452,108762023
2018-05-10,45.073,45.703,45.051,45.622,116583421
2018-05-09,44.787,44.988,44.468,44.979,96681484
2018-05-08,44.41,44.709,44.097,44.669,118305726
2018-05-07,44.458,45.055,44.353,44.453,176822357
2018-05-04,42.798,44.233,42.781,44.137,234094618
2018-05-03,42.227,42.613,41.879,42.464,141903756
2018-05-02,42.07,42.675,41.722,42.386,277155586
2018-05-01,39.953,40.621,39.68,40.6,223131832
2018-04-30,38.931,40.155,38.862,39.677,176722398
2018-04-27,39.372,39.454,38.563,38.972,148516811
2018-04-26,39.401,39.787,39.218,39.427,116473983
2018-04-25,39.04,39.713,38.991,39.288,118219526
2018-04-24,39.773,39.933,38.707,39.112,140336922
2018-04-23,40.054,40.072,39.395,39.673,152097450
2018-04-20,40.959,41.103,39.715,39.785,272789400
2018-04-19,42.003,42.11,41.453,41.487,144988654
